N,P,K,temperature,humidity,ph,rainfall,wind_speed,soil_moisture,crop_type,yield_index
67.0,145,205,9.2,16.8,4.12,29.5,11.8,57.9,apple,41.8
42.0,80.0,99.0,26.9,67.8,7.33,10,9.6,45.7,grapes,33.7
81.0,55.0,38.0,24.7,79.3,6.59,161.9,9.2,27.6,jute,95.6
134.0,5,176.0,8,100,8.29,26.3,10.4,56.4,apple,37.3
88.0,40.0,22.0,16.6,48.6,6.11,43.1,6.1,43.4,maize,86.7
19.0,115.0,205,21.8,83.4,6.25,65.0,11.7,33.7,grapes,95.5
19.0,5,26.0,12.3,100,8.49,42.6,5.9,59.5,orange,41.4
26.0,14.0,27.0,27.1,94.9,5.83,201.4,5.5,34.3,coconut,94.7
56.0,126.0,25.0,24.4,47.3,8.22,99.2,7.6,54.0,blackgram,41.3
16.0,17.0,15.0,42.0,14,8.14,296.7,17.5,49.9,muskmelon,30.0
39.0,74.0,13.0,29.0,66.4,7.1,56.3,16.4,46.7,blackgram,93.7
96.0,10.0,45.0,29.2,93.8,6.56,26.2,18.0,45.0,muskmelon,87.0
78.0,43.0,21.0,23.7,64.5,6.27,96.0,8.0,42.0,maize,93.7
32.0,67.0,36.0,32.8,66.1,5.39,300,18.8,56.5,jute,36.8
106.0,19.0,54.0,27.8,88.7,6.52,22.3,12.7,10.4,muskmelon,96.1
42.0,145,154.0,30.4,100,6.76,132.8,18.4,90,apple,60.4
127.0,25.0,63.0,20.6,66.0,7.9,300,9.6,55.2,rice,57.6
94.0,145,202.0,41.9,14,3.69,266.4,2.1,53.0,pigeonpeas,18.1
3.0,18.0,24.0,33.8,71.0,5.04,149.4,6.0,43.3,mango,61.3
25.0,134.0,205,8.9,14,4.16,21.9,13.9,44.2,apple,55.8
86.0,18.0,53.0,28.6,93.9,6.62,30.7,20.7,41.4,muskmelon,96.2
29.0,140.0,195.0,8.9,14,4.13,10,9.8,76.3,pigeonpeas,29.8
20.0,142.0,196.0,21.2,92.6,5.27,111.7,9.2,61.3,apple,94.9
54.0,28.0,11.0,29.4,67.9,6.29,79.7,12.2,39.0,cotton,62.2
110.0,81.0,52.0,27.9,81.8,6.09,100.2,10.0,46.2,banana,94.1
11.0,140.0,205,11.5,96.2,4.01,300,18.2,64.5,maize,20.5
20.0,128.0,205,23.3,78.5,6.33,77.2,20.9,51.1,grapes,97.2
36.0,71.0,25.0,30.1,60.8,7.41,75.7,9.1,61.7,blackgram,94.4
13.0,5,39.0,11.4,16.4,3.8,10,26.2,68.6,rice,31.9
4.0,106.0,15.0,24.0,46.4,8.29,49.3,8.3,67.0,blackgram,43.4
17.0,19.0,37.0,23.2,85.9,6.1,129.4,9.4,63.6,pomegranate,95.8
39.0,25.0,56.0,31.3,87.9,7.76,300,10.6,36.4,jute,43.8
14.0,5,186.0,42.7,16.6,8.66,39.7,10.1,64.2,blackgram,28.2
18.0,22.0,47.0,20.2,87.2,5.73,138.5,8.2,45.2,pomegranate,96.1
25.0,59.0,90.0,21.0,14,7.42,83.8,15.0,51.6,chickpea,94.3
13.0,122.0,200.0,44,95.3,8.39,285.9,15.5,71.7,banana,23.6
32.0,56.0,66.0,18.2,67.3,7.55,291.7,17.5,48.4,jute,40.4
75.0,98.0,5,25.4,45.4,6.6,34.5,10.1,24.6,blackgram,44.4
25.0,25.0,31.0,31.4,47.1,5.52,101.9,15.6,46.9,mango,91.6
50.0,57.0,46.0,32.4,92.2,6.92,120.6,7.1,32.0,papaya,97.5
45.0,64.0,49.0,33.7,90.5,6.83,143.2,11.9,48.1,papaya,96.4
115.0,23.0,50.0,25.0,85.6,6.42,56.5,12.2,69.7,watermelon,93.5
69.0,55.0,42.0,25.6,78.8,6.88,171.2,8.1,58.4,jute,92.4
135.0,145,9.0,41.5,94.1,3.97,261.8,13.3,30.6,maize,30.1
27.0,13.0,55.0,24.2,100,5.3,130.9,16.0,48.3,pomegranate,72.9
18.0,130.0,200.0,22.0,94.7,6.04,93.0,15.0,57.8,apple,94.4
121.0,135.0,5,41.9,94.5,4.14,300,13.9,20.4,coffee,33.0
67.0,28.0,74.0,21.4,58.1,7.08,300,14.0,60.9,jute,54.8
132.0,145,201.0,38.9,14,4.13,293.1,18.2,42.6,grapes,44.7
122.0,145,168.0,44,100,7.78,25.2,20.5,65.5,coffee,32.2
120.0,122.0,205,8.8,100,4.1,21.3,13.3,44.6,coconut,32.4
20.0,65.0,18.0,27.9,50.5,5.39,136.1,12.6,32.0,pigeonpeas,97.8
39.0,27.0,30.0,38.4,79.9,5.59,79.1,13.4,33.9,papaya,53.5
8.0,51.0,43.0,30.4,61.1,4.27,83.6,5.8,71.4,pigeonpeas,54.8
14.0,31.0,13.0,16.3,100,6.21,10,18.6,42.7,orange,50.6
59.0,64.0,48.0,33.9,92.4,6.55,140.1,12.3,28.1,papaya,94.3
20.0,6.0,173.0,40.0,97.6,4.44,289.5,4.8,40.0,watermelon,24.2
11.0,23.0,29.0,31.9,80.0,5.31,290.1,9.7,77.1,coconut,54.9
24.0,27.0,24.0,32.8,48.9,5.81,89.1,5.6,39.9,mango,95.0
32.0,45.0,34.0,25.0,14,4.74,221.3,16.2,69.3,kidneybeans,57.0
33.0,106.0,205,17.7,73.2,6.55,119.6,13.1,45.6,grapes,68.1
106.0,145,28.0,9.5,16.9,3.76,10,7.8,69.1,papaya,22.5
94.0,15.0,54.0,28.4,95.3,6.6,21.8,2,35.4,muskmelon,96.0
79.0,27.0,84.0,25.4,100,7.4,54.1,15.2,54.3,muskmelon,51.4
87.0,50.0,8.0,44,15.9,4.17,10,8.5,45.1,mungbean,36.5
127.0,131.0,28.0,44,91.9,3.96,10,13.4,55.9,kidneybeans,30.2
22.0,145,179.0,42.5,96.2,4.36,300,10.5,36.1,orange,45.6
30.0,77.0,79.0,18.6,15.6,7.32,73.1,15.3,53.5,chickpea,93.3
74.0,51.0,17.0,22.1,65.7,6.31,78.9,3.2,41.5,maize,94.9
25.0,16.0,41.0,20.6,90.9,5.92,98.1,16.0,63.4,pomegranate,88.4
9.0,28.0,26.0,21.2,39.5,5.59,96.8,10.2,53.6,mothbeans,47.4
20.0,126.0,191.0,20.9,87.5,6.01,82.6,4.2,64.7,apple,93.4
140,106.0,171.0,43.1,100,8.8,272.4,6.7,32.2,cotton,30.5
57.0,5,205,8,88.3,3.99,276.0,10.6,31.2,orange,35.5
79.0,58.0,35.0,23.9,87.5,6.23,209.8,9.3,57.1,rice,96.4
95.0,23.0,23.0,25.1,56.0,6.32,172.5,3.1,67.2,coffee,91.3
18.0,16.0,8.0,21.8,93.3,6.94,92.3,17.5,16.9,orange,95.1
129.0,18.0,205,8,17.3,3.77,34.7,11.0,62.0,maize,35.0
25.0,60.0,26.0,18.4,19.8,5.67,118.6,20.5,57.8,kidneybeans,96.0
106.0,18.0,44.0,25.4,85.5,6.45,55.2,20.9,29.8,watermelon,94.6
107.0,16.0,48.0,25.7,85.3,6.06,60.3,8.2,41.2,watermelon,94.1
47.0,74.0,9.0,18.7,94.5,5.26,300,7.6,58.9,rice,61.8
21.0,19.0,45.0,22.3,92.0,6.08,113.3,4.5,43.8,pomegranate,94.7
127.0,40.0,20.0,21.6,81.7,6.65,66.6,6.6,58.4,cotton,93.3
17.0,19.0,44.0,20.8,91.1,5.82,109.0,12.5,35.4,pomegranate,93.0
131.0,118.0,205,9.2,18.3,8.96,11.5,12.4,48.1,pigeonpeas,20.3
18.0,54.0,15.0,28.5,50.4,6.98,37.3,16.9,44.0,mothbeans,96.8
73.0,40.0,39.0,24.6,79.4,6.65,197.5,14.9,55.0,jute,96.5
6.0,145,5,39.4,99.1,3.89,300,11.4,57.6,apple,35.8
18.0,71.0,11.0,24.0,66.4,6.92,43.4,13.5,73.7,lentil,88.2
23.0,38.0,40.0,12.0,14,6.77,40.3,8.2,43.9,chickpea,63.7
117.0,58.0,205,12.6,22.7,8.26,268.8,20.8,57.5,mothbeans,29.5
40.0,7.0,20.0,23.8,100,5.34,123.0,3.4,52.9,coconut,69.1
23.0,24.0,27.0,29.8,49.2,5.6,88.2,7.9,51.5,mango,97.5
140,145,174.0,10.3,14,8.11,274.8,13.8,44.0,orange,21.2
129.0,15.0,16.0,40.6,14,8.49,288.6,12.1,14.1,mango,32.1
76.0,51.0,39.0,25.5,80.6,6.18,249.4,19.1,57.6,rice,96.7
79.0,48.0,22.0,23.6,66.1,6.25,87.0,4.3,54.6,maize,97.7
120.0,135.0,205,42.8,14.2,3.83,43.5,10.2,60.1,papaya,19.9
100.0,17.0,47.0,28.5,92.2,6.22,23.8,22.1,48.7,muskmelon,96.3
118.0,46.0,20.0,21.8,81.8,6.6,71.2,13.2,56.8,cotton,92.9
133.0,145,205,8.1,96.5,8.86,263.1,5.7,66.1,blackgram,21.5
29.0,129.0,190.0,23.4,86.3,5.81,72.4,8.1,44.7,grapes,96.3
25.0,134.0,199.0,22.7,91.4,5.86,113.5,15.0,28.6,apple,97.2
47.0,33.0,19.0,14.6,72.1,5.98,59.4,14.3,53.3,cotton,65.6
5.0,49.0,31.0,9.0,100,3.65,10,13.9,24.6,grapes,22.0
91.0,40.0,38.0,24.0,83.4,6.13,196.5,2.5,48.9,rice,94.8
29.0,145,22.0,42.2,14,8.59,268.2,9.2,67.2,pomegranate,24.5
18.0,64.0,25.0,27.1,65.7,7.24,45.2,10.8,75.9,lentil,91.4
45.0,61.0,45.0,33.0,91.9,6.59,125.2,14.7,80.2,papaya,96.2
17.0,15.0,42.0,21.5,91.1,6.07,106.6,9.9,41.0,pomegranate,96.4
93.0,81.0,54.0,27.8,80.6,6.12,107.0,6.4,50.4,banana,94.3
24.0,9.0,15.0,9.9,16.7,8.63,287.3,14.8,73.6,muskmelon,23.8
26.0,15.0,8.0,23.1,94.0,7.01,117.9,19.5,71.9,orange,97.6
32.0,44.0,26.0,32.3,34.1,5.08,205.3,9.8,49.3,mango,59.5
0,5,16.0,11.0,93.8,4.11,290.1,15.5,42.2,blackgram,28.7
16.0,16.0,37.0,23.4,88.0,5.83,95.4,11.2,34.0,pomegranate,97.2
40.0,74.0,80.0,17.9,14.8,7.17,71.5,17.2,72.9,chickpea,98
19.0,68.0,19.0,26.0,49.5,5.92,145.1,10.3,37.3,pigeonpeas,95.2
140,5,25.0,40.4,16.3,4.34,252.6,4.2,82.3,grapes,19.0
70.0,52.0,20.0,22.1,71.0,6.43,109.0,17.4,36.1,maize,92.2
34.0,23.0,30.0,20.3,92.7,5.63,38.0,10.8,48.0,jute,41.4
5.0,88.0,120.0,17.6,69.3,6.92,10,19.7,58.5,grapes,29.6
104.0,23.0,46.0,27.4,84.6,6.11,47.0,21.1,54.2,watermelon,93.6
28.0,32.0,29.0,15.3,32.3,8.3,126.1,14.7,50.3,chickpea,48.2
33.0,118.0,14.0,44,100,4.5,10,7.8,61.3,chickpea,33.9
20.0,145,114.0,17.4,92.2,5.51,82.5,18.6,34.2,grapes,63.6
58.0,94.0,26.0,17.5,55.7,5.45,32.4,15.7,50.9,maize,69.8
5.0,133.0,17.0,42.5,100,3.96,10,23.5,24.0,mothbeans,34.5
84.0,39.0,25.0,22.5,65.6,6.4,77.7,2,59.8,maize,95.3
32.0,79.0,20.0,23.6,57.4,6.92,90.5,7.2,40.4,pigeonpeas,72.3
17.0,145,205,43.4,14,4.44,253.2,6.6,74.8,jute,28.1
140,32.0,16.0,32.1,92.6,5.49,75.2,12.5,50.2,watermelon,42.1
104.0,5,5,41.8,14,4.81,290.4,12.6,49.5,orange,30.7
90.0,42.0,205,9.5,89.4,8.4,25.2,27.2,30.8,banana,42.3
19.0,17.0,11.0,23.0,90.9,6.77,100.1,17.8,28.1,orange,98
41.0,72.0,24.0,29.1,65.5,7.32,72.8,17.4,37.8,blackgram,95.6
18.0,23.0,28.0,30.9,47.3,6.17,93.3,9.5,66.5,mango,98
16.0,56.0,20.0,27.3,84.3,6.63,47.4,18.5,56.1,mungbean,95.4
87.0,48.0,13.0,24.2,62.0,6.36,66.0,9.8,65.3,maize,92.1
16.0,17.0,43.0,22.1,90.9,6.2,112.0,10.6,47.2,pomegranate,95.2
20.0,48.0,31.0,34.4,20.5,4.31,85.0,5.2,45.8,pigeonpeas,57.3
140,5,205,42.1,100,4.17,274.4,13.8,43.7,mothbeans,20.0
64.0,93.0,27.0,33.8,76.0,7.77,64.1,14.2,36.0,blackgram,70.9
24.0,145,205,24.4,81.6,6.33,67.8,15.4,66.9,grapes,97.4
20.0,18.0,31.0,28.0,96.9,5.84,168.7,16.7,39.7,coconut,97.5
38.0,66.0,66.0,19.8,15.4,7.4,69.4,11.5,74.9,chickpea,95.4
96.0,19.0,29.0,27.4,59.2,7.01,181.8,18.3,79.5,coffee,95.6
63.0,31.0,75.0,19.5,100,5.17,14.1,13.2,52.3,watermelon,29.7
136.0,49.0,33.0,30.9,71.2,7.75,79.2,20.4,59.8,coffee,46.2
25.0,64.0,19.0,18.8,20.3,5.67,93.6,10.2,47.2,kidneybeans,93.9
106.0,24.0,56.0,25.3,86.3,6.59,38.2,8.3,72.0,watermelon,93.2
31.0,13.0,6.0,26.5,38.2,6.37,21.0,13.8,71.4,mango,52.3
16.0,30.0,39.0,30.3,48.1,5.92,105.2,17.0,48.0,mango,94.0
23.0,141.0,199.0,21.6,89.6,5.95,112.0,9.4,47.1,apple,95.0
129.0,69.0,50.0,29.0,99.7,7.44,300,11.8,71.8,rice,64.6
17.0,14.0,14.0,27.0,75.3,5.08,20.4,18.4,56.1,pomegranate,52.4
15.0,5,67.0,18.1,69.9,6.74,40.5,4.4,54.1,pomegranate,52.1
43.0,48.0,16.0,27.3,84.8,8.06,19.5,7.2,31.0,blackgram,61.1
124.0,7.0,202.0,12.0,100,3.75,10,7.8,61.0,muskmelon,41.2
123.0,128.0,6.0,9.5,25.7,4.85,12.2,8.0,43.5,pomegranate,25.2
31.0,61.0,18.0,29.9,68.4,7.11,62.9,7.1,46.0,blackgram,96.0
14.0,66.0,21.0,26.3,70.2,6.76,42.8,5.6,53.2,lentil,95.8
140,15.0,38.0,29.5,55.9,5.43,113.7,10.5,76.7,coffee,60.2
8.0,109.0,110.0,29.3,74.5,5.43,36.6,13.9,43.4,apple,40.8
45.0,77.0,23.0,14.2,31.1,3.99,75.0,18.9,70.3,kidneybeans,59.3
23.0,27.0,9.0,12.9,14,4.6,221.4,12.7,62.6,kidneybeans,51.4
42.0,57.0,24.0,29.6,61.9,6.99,78.0,18.9,27.9,blackgram,91.0
116.0,133.0,5,41.1,19.1,7.79,300,10.6,53.2,chickpea,38.1
21.0,75.0,21.0,17.9,19.9,5.92,110.6,12.4,50.0,kidneybeans,93.9
28.0,31.0,205,41.5,14,7.65,10,11.6,68.8,coconut,30.3
99.0,24.0,58.0,25.6,81.5,6.7,68.0,13.0,36.4,watermelon,92.9
84.0,45.0,37.0,23.7,85.0,6.19,228.5,18.8,43.3,rice,94.3
54.0,53.0,94.0,38.8,75.9,6.16,29.3,12.9,53.9,papaya,53.2
32.0,51.0,18.0,15.5,43.7,7.05,160.3,11.1,42.1,maize,67.4
17.0,5,5,43.8,92.7,8.3,272.2,15.5,19.0,cotton,27.7
140,121.0,5,40.2,100,4.21,255.1,13.6,63.6,papaya,27.5
71.0,5,36.0,21.3,100,5.29,38.1,7.1,41.5,muskmelon,51.8
98.0,30.0,30.0,26.6,52.4,6.79,177.0,18.5,77.9,coffee,94.2
84.0,46.0,40.0,24.0,82.7,5.99,215.7,15.9,69.5,rice,98
5.0,114.0,24.0,20.4,63.8,6.39,41.6,8.9,57.6,pigeonpeas,46.7
29.0,145,197.0,41.7,17.7,4.45,40.1,13.8,56.4,grapes,56.6
5.0,5,40.0,32.8,100,5.04,300,18.6,39.7,coconut,45.7
140,145,167.0,8,100,8.4,269.7,12.4,68.0,mothbeans,20.2
38.0,57.0,78.0,21.2,18.0,7.17,81.9,16.2,29.2,chickpea,94.6
110.0,42.0,23.0,26.6,79.2,6.86,86.8,7.6,61.2,cotton,95.1
1.0,6.0,16.0,15.8,80.2,5.87,218.5,17.9,30.5,orange,28.0
140,145.0,5,42.7,23.4,3.74,276.1,22.5,66.5,pomegranate,17.1
35.0,53.0,75.0,18.5,16.4,7.44,81.8,10.9,33.7,chickpea,93.8
18.0,27.0,18.0,24.6,55.3,7.17,70.6,12.8,37.0,mothbeans,85.2
25.0,6.0,15.0,20.5,77.3,5.28,272.7,14.1,57.3,coconut,50.8
49.0,66.0,53.0,33.5,93.9,6.8,151.2,17.3,48.5,papaya,96.0
26.0,57.0,29.0,29.3,86.9,6.69,57.1,16.8,23.0,mungbean,89.2
140,39.0,8.0,42.5,14,8.96,21.6,8.7,64.9,watermelon,30.2
77.0,27.0,35.0,33.5,71.0,7.46,19.7,6.3,63.3,watermelon,51.6
95.0,18.0,47.0,25.3,88.0,6.64,41.9,13.4,38.2,watermelon,92.5
21.0,21.0,48.0,22.6,80.9,5.36,300,14.3,32.8,coconut,51.8
107.0,79.0,45.0,27.5,82.6,6.29,100.4,2,10,banana,95.4
0,32.0,10.0,40.5,94.6,4.2,296.7,15.4,54.7,mothbeans,32.4
44.0,63.0,46.0,33.2,91.4,6.75,148.6,16.9,64.2,papaya,96.0
103.0,136.0,205,41.0,16.8,3.58,300,16.2,44.9,rice,43.7
0,5,195.0,44,14,8.31,10,11.9,49.9,jute,19.4
101.0,131.0,148.0,11.1,16.9,8.7,18.2,9.4,77.6,watermelon,28.6
110.0,12.0,31.0,34.7,100,5.37,11.4,6.6,40.4,muskmelon,57.3
34.0,5,198.0,37.2,100,4.05,41.8,8.0,40.6,orange,31.7
28.0,98.0,13.0,26.9,31.9,5.09,58.7,9.3,30.8,kidneybeans,63.4
10.0,28.0,16.0,17.2,100,6.08,48.8,18.8,58.3,orange,47.1
21.0,55.0,29.0,25.6,62.5,7.04,64.0,11.7,59.3,lentil,84.9
21.0,21.0,39.0,21.8,89.1,6.11,128.1,9.4,77.3,pomegranate,92.7
53.0,63.0,17.0,32.1,62.5,7.07,64.7,3.6,47.6,blackgram,98
0,5,205,41.8,20.5,8.88,55.1,11.5,71.0,maize,34.2
21.0,20.0,12.0,23.5,90.8,6.84,114.8,3.6,46.8,orange,96.9
103.0,16.0,51.0,29.3,93.4,6.58,20.6,10.3,36.9,muskmelon,97.2
127.0,124.0,175.0,13.2,89.2,3.98,252.9,2.1,29.8,orange,27.9
26.0,84.0,53.0,28.4,100,7.26,10,3.9,90,papaya,58.0
139.0,132.0,5,41.8,100,4.34,272.5,11.1,55.5,orange,32.9
48.0,58.0,22.0,30.0,67.8,7.18,58.3,11.1,43.1,blackgram,95.5
24.0,94.0,17.0,24.9,39.9,4.29,164.5,12.5,58.5,kidneybeans,56.3
100.0,89.0,63.0,26.9,82.5,5.79,135.1,6.8,21.3,banana,88.9
5.0,39.0,16.0,26.4,66.6,6.48,91.4,15.3,72.7,mango,61.8
21.0,13.0,25.0,26.8,95.6,5.61,183.9,11.6,42.3,coconut,96.4
21.0,48.0,20.0,28.6,52.6,6.89,49.0,2,44.8,mothbeans,95.4
16.0,74.0,7.0,17.7,20.5,5.68,103.5,17.3,42.2,kidneybeans,85.6
89.0,76.0,51.0,27.1,82.3,6.25,77.7,7.8,48.1,banana,94.7
20.0,37.0,38.0,26.4,29.2,6.88,141.0,2,71.2,mango,70.4
129.0,9.0,180.0,8,99.1,4.31,275.6,21.3,39.7,maize,28.3
19.0,46.0,21.0,28.9,85.5,6.72,52.8,7.5,51.6,mungbean,92.8
118.0,5,205,8,17.1,8.21,295.7,10.4,90,pomegranate,19.9
17.0,19.0,26.0,29.2,94.0,5.78,198.4,8.0,59.6,coconut,97.3
0,33.0,50.0,25.9,71.8,7.38,175.3,2.3,56.1,mango,32.8
34.0,36.0,10.0,33.3,24.2,4.29,247.6,18.4,34.5,pigeonpeas,38.3
0,145,190.0,42.0,98.9,3.82,276.8,12.5,51.6,coconut,31.1
17.0,72.0,22.0,24.4,59.9,6.69,51.8,17.5,25.6,lentil,96.6
128.0,8.0,194.0,9.6,100,8.7,10,10.1,53.1,watermelon,31.0
103.0,5,177.0,9.1,90.6,8.42,10,15.6,42.0,mango,20.4
15.0,21.0,17.0,34.7,81.7,4.64,261.8,9.0,44.2,coconut,48.3
25.0,21.0,10.0,29.2,100,5.77,55.1,14.6,63.1,orange,60.6
13.0,40.0,20.0,29.2,67.1,5.46,40.3,6.9,33.2,pigeonpeas,68.3
31.0,61.0,39.0,22.3,75.3,6.35,10,8.2,45.0,mothbeans,46.6
23.0,38.0,26.0,26.6,85.7,6.62,53.9,16.4,61.9,mungbean,89.4
51.0,16.0,34.0,29.2,100,6.41,66.5,12.3,35.2,rice,59.5
29.0,64.0,24.0,20.4,21.9,5.45,116.5,16.0,45.7,kidneybeans,95.3
61.0,36.0,65.0,25.9,100,7.44,252.4,10.9,60.2,papaya,56.1
102.0,21.0,5,31.7,81.5,6.76,162.6,2.9,58.0,maize,60.6
20.0,16.0,43.0,23.4,88.0,6.0,117.6,7.4,42.9,pomegranate,93.4
16.0,49.0,22.0,27.4,50.9,7.07,41.7,9.0,73.6,mothbeans,95.9
20.0,137.0,205,21.4,93.5,5.96,107.8,2,25.8,apple,96.7
140,31.0,5,29.5,95.8,7.45,128.7,21.6,64.7,cotton,63.5
127.0,7.0,5,37.2,96.1,8.82,31.3,17.2,52.8,cotton,39.6
75.0,57.0,45.0,24.1,87.8,6.39,246.9,13.5,46.7,rice,98
32.0,5,157.0,8,16.5,4.09,10,9.5,72.4,grapes,37.1
140,34.0,31.0,11.1,95.9,4.17,263.9,8.4,56.5,maize,45.0
140,5,26.0,12.1,100,3.91,10,9.6,62.1,blackgram,31.8
